"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187867177262.82","1166060239331.3","1019330664887.54","953036578032.236","851033580168.157","832874933680.043","817526684921.467","843109809492.514","807029157570.942","870676186417.134","1000581025238.43","1074585972513.87","1167897269467.94","1338656016289.8","1473342751130.22","1696729209914.69","2133189651004.95","2377454045310.01","2878201315078.6","2768599517953.77","2927003701123.47","3259319197327.18","3480299219245.86","3741783381914.27","3763534951277.15","3526235948513.73","3538975998887.58","3807101264909.25","4231842328030.95","4579553861372.4","4651428694918.23","5732443748434.11","6014033402966.99","6454737767947.11","",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4047688796.76159","4079357918.25265","4417349465.09546","4155375490.27376","2111522282.50066","2915153009.05663","3346881456.11867","3876124898.93872","4266919480.37239","4515619866.04652","5004467698.11493","5551320709.0835","6381302687.71405","6650605420.38638","7338080449.55972","8277897287.41259","9320536566.62845","10303793751.9693","11674507626.2859","12480466164.2571","13558663649.8813","14939706886.5951","15752362606.6545","16775811479.3717","19065160590.414","20727872754.8486","22245840208.4371","24012956927.8089","26543175894.3984","29845483474.6833","29854116562.1372","36474419075.9597","42262478240.1585","47391551000.0106","",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440995522487.22","1519693494486.97","1644216038166.15","1755848661116.47","1900579335395.86","2074071453274.02","2255398977217.94","2379487745047.61","2538799661466.99","2771408557055.62","2949913871994.3","3149555488980.78","3317946019395.04","3628258702099.89","4008484226720.63","4450901804707.6","4938982690775.38","5437506456812.28","5723378650304.11","6165186164678.87","6706254686812.19","7191827495174.07","7892844168158.8","8341345305768.35","8774950672916.82","9280639464788.87","10005439594214.6","10710168139102.7","11785669255803.7","12640464749866.3","12584413827357.9","14474498265813.9","16498703727439.4","18278949941870.1","",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492212126896.007","550689758939.825","589038896705.933","605291466705.8","624106963082.322","639178494217.645","672389995524.28","702092307344.275","729889327210.447","735529427513.049","787680307755.706","808191756821.328","815100898230.376","904078894169.069","1008519525704.31","1101976489115.9","1173599860109.56","1232078560144.58","1334155262036.66","1328064729243.44","1411945613752.46","1599504014264.65","1679060481611.83","1682819524031.61","1725296867746.72","1552528373387.75","1493555871420.29","1587211425365.6","1712131094166.94","1689230606146.55","1433571620929.49","1716790721486.04","1976870385957.2","2032545218996.74","",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39282199946.0448","43660879340.2925","47593246914.8369","50947318274.0635","52558737452.151","56878813961.6915","61348495374.9013","73834691683.1332","77881417320.7339","81435239641.4341","88564739249.1715","96445600313.5806","103827359884.21","112535655147.597","121502742734.137","132384431091.64","145380169262.605","157882741884.795","167115045788.167","163492001091.547","171863473856.403","169772374359.292","136998908640.888","140750771539.855","165409530125.751","168783439920.87","184446367323.917","181639236414.642","185735342775.64","178285831253.721","156677404687.453","156168260027.791","165699797555.151","137138325892.083","",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11681748025.5509","12398041146.6826","12847987579.2335","13331428997.5693","13609610967.5589","14654819907.99","15224558682.0776","15958773497.972","17090032849.194","18420888624.981","19570436636.2688","20873751076.4407","21212690441.3117","22841550966.4485","24544901105.5354","26405610455.9888","27854350283.3963","29417807069.4345","31094983346.725","32147815840.8483","33641848599.4374","34793989168.2758","36793686306.646","37962162529.6039","40387333256.6553","43696523920.8699","46623906157.9398","50051751949.2583","53794440219.2467","59654664271.8226","63008586953.5983","71874343647.3324","79944473084.107","86617762209.4772","",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72567935284.6896","80039818621.7614","87299407289.931","99610026324.6557","113025308150.21","123675157840.447","135348780541.359","149132789360.621","147504597167.627","158146154732.018","176346004851.776","178385824935.857","188265410325.122","200714210202.84","226599047617.786","250919344756.123","281953944528.248","315718477172.092","327798172576.859","330241984296.608","382788414435.881","414966621180.859","436192127374.617","448607292111.358","462493850769.64","482409671479.023","503170471150.629","536689882406.854","585856625953.903","601968438473.698","577746734469.17","719129530581.864","799968266078.795","837663626376.947","",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","419692327.566753","459918668.84656","530140279.447249","564414576.680727","623159696.633706","700411749.297893","724717058.285646","730475717.863477","748225494.274035","755127828.238652","661981252.641166","623029784.006822","614995816.128711","668048893.425607","738721774.077568","817942284.427258","878058873.64354","934672062.405876","1011994076.20067","1047400863.41655","1163051301.3983","1275243266.72819","1331023520.86011","1424577977.8029","1466625068.50157","1505046895.20774","1603745490.74465","1682669410.80643","1768482075.07671","1829103725.59782","1790742946.51686","1920525664.39123","2106879008.39774","2249914673.26201","",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5173576310.7917","5474332424.66652","4534535597.89402","4705825695.31356","4712707153.77986","4426608423.5647","4586705259.71131","4391587733.71375","4520214684.38717","4493446081.14231","4900939727.64073","4693304286.84253","6030441377.01184","6732697306.33178","7361676355.66101","7923037785.24524","8517188869.58163","9445726803.55102","10151071020.3435","10541481966.2471","11377784503.3954","12310413525.0503","14651214949.1742","18602568231.5001","19386570969.6791","17653866997.3483","18855437735.8728","18679308777.4136","19947639782.9398","20907754880.1582","21515745166.9407","23059141099.8544","26015752886.7182","28490860966.2248","",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15423444436.0509","16183269032.3958","17714341895.0726","19189336027.5177","20518666721.4251","21940616240.4603","22523596496.444","23630976028.6153","24530359387.1552","25415347725.3804","26284209878.3772","27112454178.0227","27966864177.1963","28965452810.9193","30008906876.7433","31779534670.7436","34180345451.803","35755005601.1916","37229049247.061","36668754238.3262","37913901081.2048","40156336831.7232","41014930721.7797","43540259025.7112","46245033584.1948","49059658944.8194","52431584608.9046","55705683541.0245","57245624328.4326","60709614751.3463","58560345367.2006","67623210509.8633","74472512970.0014","79861125889.7276","",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1146203066.24889","1245617705.56179","1377559955.19512","1439466701.91774","1553985487.83008","1583039185.75358","1676814405.37756","1800232207.29423","1901704090.02875","2035432564.85113","2239203606.896","2270913389.97673","2049094350.40794","1960472690.09511","1834547471.48532","1716096717.85314","1677503706.60645","1727750657.70467","1718776395.90592","1755447197.83168","1774575169.31538","1880099391.17672","1991185509.31366","1919532829.45196","2217650250.23726","2563404991.87885","","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3002985650.11571","3196142639.64793","2991496641.54766","3184613046.87451","2672117737.01536","2837012927.6205","3121397463.91742","3212707603.03131","3462797042.20627","3768802847.59095","4128217444.11626","4521310703.95092","4941920819.22937","5424016437.3899","5965908467.40624","6590462096.40354","7234365832.9348","7927778185.47073","8621462134.31105","9255348422.68778","9994942776.0053","10884050227.9368","12497699432.2497","12154103384.1572","15043200387.6607","18520521994.0106","21071187669.301","23819083420.3069","23976304675.7459","24817512990.2429","24216384566.5451","24049850419.8053","26467106715.5769","28575608160.3949","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38302155790.0281","41407921487.6492","45884825533.6746","48879522485.6017","44452736234.7549","48212302882.9647","51049744619.0249","56720611716.5751","60023770439.5573","65051131636.9496","69925699164.173","77566009659.528","86259906929.0935","96453314552.7567","95398711111.3951","97133164483.7279","103469893448.635","104465986689.479","109268444890.172","109088913218.722","110337136462.428","116147918153.624","121359183788.354","128961643949.196","142983576356.277","144971293347.743","159967060030.157","174890749892.253","190406417260.152","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923547292844.395","960150165014.694","979655669081.194","997443014647.161","1029304538131.45","1087841537886.23","1165216136957.84","1237306449579.45","1283660605071.43","1332990441751.7","1412108319493.87","1505943743157.61","1623365615952.88","1725383627463.04","1888544036984.38","2065575044432.87","2259041560100.66","2463241571954.26","2643325999326.5","2738777217256.55","2935043237870.07","3127293406628.13","3212435007800.08","3435141115489.93","3692813931180.37","3790475168555.9","3926889058832.58","4158421908932.23","4294759136619.47","4590453678080.58","4625598447650.15","5067009159037.29","5631963218511.94","6001003019272.09","",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25459846093.4735","26908388739.3442","28731556886.9598","27963579014.1695","15245740378.7431","21404113972.9807","15423015948.6817","12827976279.3273","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924169882463.672","960811730344.327","980381379181.405","998240648574.646","1030099144319.31","1088656551327.98","1166129362438.33","1238349245229.73","1284741130582.34","1334106731373.18","1413298502204.66","1507132525527.24","1624587068327.69","1726554878453.19","1889711512590.02","2066887902449.98","2260522618173.49","2464898148676.84","2644967278873.5","2740387693732.01","2936746726892.06","3129197361473.97","3214400393658.29","3437163112208.39","3695095856248.65","3792850687679.5","3929617413589.17","4161362705849.91","4297865543599.64","4593795683209.84","4628656250141.2","5069983159510.1","5635628259117.94","6004920044954.25","",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99830306310.1721","105026132325.947","107414235903.487","113121690174.293","118298725618.379","125408337104.119","131686543767.495","140480991232.333","145766185251.569","152228485343.936","163324288306.238","172108482283.706","181199085082.413","192625890372.214","206439058022.524","221371766885.378","242902248569.653","263854965937.102","277350684193.051","274870157874.021","286205444682.681","302025290092.889","315720711605.511","325338428941.121","336360374927.866","334613033047.446","350741878845.944","380079823754.155","401605471622.838","434935501219.096","412101788515.916","456811391186.865","528349204419.108","570178096263.95","",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185010526.61089","193564361.922693","199361233.71482","206331693.853341","215373508.519379","224287008.230195","231819075.374228","238166165.56298","246863874.924621","256616187.657867","263605693.711296","277801323.0184","291598047.848453","322010367.882183","342368284.970187","376459531.146537","422475544.041724","449722627.801246","486939448.036051","506122665.928108","519693559.683571","541020702.680323","510473177.606587","568963141.090766","636217933.350876","635224720.801456","676154316.181896","711213101.655078","828353862.937865","993443247.544168","1118602098.8079","1272434617.36875","1365452217.67887","1419852369.84081","",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2678193505.44323","2843521586.91389","2919954587.63145","2788892862.9807","2945288230.68152","3007041749.9107","3092714578.04173","3325371427.79129","3440087304.77695","3439925148.23769","3591720896.44052","3826844332.30555","3995130087.70696","4330668916.70467","4825129979.70114","5200358636.20065","5671305389.10857","6122697610.92338","6499240326.00204","6736401999.75936","7170692978.24335","7746725931.88615","8543540170.86024","9202587589.4457","9549802477.86613","9622189492.37402","8507962995.52901","10430160138.1193","10704591610.3525","11976970718.446","10376871438.022","11405269573.3629","12512408102.7077","13291848753.1643","",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45746148039.1542","40400778774.7642","38544037813.4043","40281536184.9059","43694753750.5836","47217920335.7263","51025664136.9488","54558166481.687","57493674688.4548","57875786297.0919","61256649592.8426","66529367504.9256","71468766178.7321","75711230771.7745","81486342989.5548","89028795055.9132","101603248473.221","114119549668.013","127563859479.374","124239476858.982","136858656279.808","141446569656.423","146127789163.241","151983350436.957","157726426211.136","163560289937.06","162206967889.124","164513828512.121","171626766869.265","185362871936.432","192849134106.197","208934878964.916","223308816847.469","236743508850.998","",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26938867644.538","25371536116.9515","24531923988.7589","25827501799.4484","27784330244.3451","27118369766.314","28395661031.2368","30292392684.5904","31691090003.5855","33725135986.596","35577452322.9334","37381898557.2193","39899174675.888","41747228377.727","45114082973.0246","47375967613.7248","51328698168.0764","55435876564.1314","59549872276.1045","55508501254.0802","56505035971.223","58948688238.2166","59218840691.9658","61044782666.8722","63038801633.1833","64680613571.9783","69334151784.9409","74761997302.4594","80094210481.808","88491661031.4007","87812276776.0691","96790459870.841","107883106099.67","114403545993.986","",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174444541108.456","178277144632.824","180227351648.906","180688307192.513","191797327583.021","203627407961.271","211678675068.223","219479910038.053","229199087522.528","243559999570.165","262879690462.463","266427022654.496","276560060890.271","284796233898.644","304065756556.434","308796792803.43","342150890773.634","373372894927.264","386364552808.263","372620769211.713","393469864282.61","418907440738.07","430342211368.346","442560499744.059","454179386100.656","478054809710.972","499029649583.466","517711152885.815","540532181742.57","586373975348.365","595211778250.692","653401537327.891","696077173608.22","708040808266.424","",
"Eswatini","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2778101716.70945","2922610797.44996","3085651030.97641","3256906637.65656","3406305797.07785","3645548329.10617","3854917898.75002","4043067172.9058","4194972117.40566","4379875208.40218","4557927660.81597","4709715989.1582","4992400690.30871","5288506760.82881","5627523951.28346","6152139743.18536","6721876621.48243","7210207504.37752","7409512398.45272","7571890565.04172","7954660737.20814","8301221604.34891","8626482559.52406","9207213498.58834","9429406142.70853","9515707496.82503","9709621020.22078","9886380801.81383","10010889808.4237","10859385381.2761","11049499405.0767","11880364539.8064","12718766699.9507","13837223496.415","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1220883869.30623","1275264093.53477","1361446644.96573","1244034957.24634","1297132717.26644","1595754082.34087","1670741627.98452","1715280492.62225","1734514654.41279","1654131914.00095","1846228425.4425","1595272169.0693","1683919292.28275","1980763467.46781","2130016574.19517","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","622431372.575593","661243641.027512","724824607.664646","796196703.928198","793382976.853808","813946629.724387","911715858.832917","1040526382.25907","1078183419.94848","1113910040.36096","1187592257.38412","1186753668.62056","1219812767.93832","1170665972.03998","1167879581.24498","1312972127.13088","1480770423.71112","1655883380.26753","1641779267.17318","1610948498.80127","1703983497.0248","1904526849.5446","1965962288.1898","2022705629.98449","2282561394.46641","2376133656.96414","2727776636.94028","2939950358.56908","3105218260.84621","3340635866.25777","3057830378.36233","2975737695.0276","3665338241.30051","3917289067.68508","",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62769892394.0055","67658923201.3911","71281640286.0085","78675556558.0617","99337766654.2033","107199859817.268","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708658007.509152","662277063.402563","703606307.604637","787254954.769827","878991200.659028","980029574.9139","1031791306.54847","1111826424.98965","1154794101.69353","731190721.757055","958811479.639579","1090854280.37535","1143668739.54044","",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4160409937.62675","4668212547.67107","5156630771.09706","4449559418.82869","5005243924.58622","5173378296.1635","5384751119.91536","5787279040.64055","6259149001.48673","6304376666.99181","6390468456.73911","7296146710.22183","8038687046.93244","9404189374.18246","12904690352.0018","15616151881.9635","16202083969.1259","17185451867.5332","18051292351.3272","18928673647.0023","21754736001.007","22221960066.2343","22236651232.0027","20948288821.1082","23254976690.4898","26192077365.9623","24840315807.1832","24544437608.6405","26393921193.6877","29785914845.776","27018641553.8438","30311041208.7462","33382688329.3821","36009588153.3202","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2334133205567.29","2598384604109.74","2928990060176.87","3308872853494.24","3724164887384.91","4165372676656.35","4613748666362.17","5008012135060.54","5104889171112.43","5477946083081.31","6012568610534.8","6545451113663.65","7154350253888.47","7915004404044.9","8834055123158.37","9966842564893.23","11339694512849.7","13010662652614.5","14347547551656.2","15504511945064.8","17192609223963.2","18993373986867.7","20833713302458.9","22297385897455.7","23621312890639.4","24581786964657.8","25980407387027.9","27738927823112.7","30199571673401.8","32609446401433","33406540154459.6","37578468973394.1","41714549565828","45383542178459.6","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2974503294344.8","2895915622464.86","2705416777408.58","2645357302041.27","2455055255755.22","2497661909035.2","2559609331780.75","2681104000659.63","2523042835225.27","2611614462638.35","2889523097521.53","3051181532611.29","3264926420844.27","3573782649243.99","3987756142553.08","4433125720290.02","5246964859152.5","5860676840899.41","6699204948513.13","6553049401820.62","7041598203203.32","7784849287722.95","8265078865527.26","8874962481099.61","9116556409696.77","9068931264711.44","9372415945019","10046657953431.2","10802884145946","11694474304935.2","11918057448276.6","13824537234189.3","15159245012212.1","16246552704801","",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4439300421.93431","4557304674.33226","4475612867.8802","3890053989.3825","4568382816.50884","5030110340.10412","5574808233.48219","6486275772.62649","6408319918.0362","6660293056.10784","6757797630.09542","6966861585.02656","7345864620.11057","7994296097.73069","8128928446.20889","7992593755.01584","8457418596.83834","8584474484.8312","9102986199.00039","9658654582.49535","10348358489.3093","11176899996.0281","11682939062.7945","12497168116.4143","13473941586.2337","14404273148.1027","15189500689.044","15997658425.3211","17071648256.6892","18743273071.2737","20432437140.6536","22881375789.0174","25924518421.0835","28578384313.6455","",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243614094294.435","273406869907.263","302241591496.302","334937597124.377","369446135460.323","407821471836.101","438759554270.873","434035819900.336","405406964968.011","429942634391.505","459270578998.631","485786532503.257","523671014977.483","572401201878.757","624761920453.273","671334138599.219","726416076208.487","786648045488.315","815641200179.461","815004207915.044","886887468611.809","912789677004.354","1014923127426.43","1062759710029.05","1078896775480.04","1113921789913.93","1181322173179.74","1250522147488.09","1347310632514.94","1427827121310.44","1372918881143.84","1452137223843.39","1593979560814.6","1682502164238.16","",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13943620062.8525","13391690261.0199","9724775692.76986","8322617829.26896","6689753766.66254","5981980136.54968","5074216353.97172","5248470243.08804","5589434109.13377","5878240231.38784","6511801775.94716","7296360377.29463","8209998212.66223","9293019173.05939","10525836908.3081","11583212852.9106","12776250025.0145","14145938228.3844","15557549805.0155","16263992676.809","17531653706.1605","19217458989.9627","21470286380.6837","23981005942.072","26555018899.7668","25719495030.4775","25833179135.519","27412327692.495","28565171550.94","32973431253.3471","35623586501.7738","39727222945.4623","45964333259.2588","51570629197.8081","",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20008209349.3893","19732257488.4238","17161502421.7619","17831810093.158","15061808082.4859","14270413259.6355","15505291741.0549","13974587734.5708","15134990046.8294","17881777154.8239","19286953004.5809","20577895418.3713","20951419438.6488","22063453785.5198","23789689667.5858","27733583832.3502","31725984087.9345","36189253577.3468","42308833205.1098","45166542919.6839","49921266917.8282","58441023273.0774","64099926378.1677","69625757915.0254","75798477556.9655","79032357701.4529","82167730668.8496","86403378533.5301","95629644637.5132","105309565740.432","104880701502.71","116551626881.618","132602544199.709","146028887635.91","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2670610785093.03","2862327639775.48","3015315418098.74","3155793416111","3378204553923.08","3493650333853.91","3684043697222.59","3948874130667.28","4097245600512.2","4155850165462.35","4408635681450.83","4533680445874.42","4614679208198.04","4802516020705.92","5226509694098.99","5636396304264.9","6204929419275.67","6728375225128.63","7157687069747.33","7107243235068.34","7643684428014.52","8251464612419.95","8527951012945.97","8908152481622.27","9192190453521.72","9156853096568.91","9407098880741.74","9899398541273.71","10420183515139.8","10761410012397.8","10429402190926.7","11768697063494.1","13205873119666.5","13970860326994.8","",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521048755.318481","596384217.594067","673775394.216743","760133027.806309","831662484.272231","905830464.815271","996042886.905709","1053747832.46887","1044278772.23756","683595120.381853","1105092169.80258","1314742003.77868","1245667673.50602","1242540621.76087","1281057492.8936","1360657464.88708","1344884865.95732","1523119267.83049","1729365751.63661","1916592414.81471","2120905058.21743","2293643875.57212","2707989840.55098","2973246949.47284","3380077842.07778","3745031233.3965","4164913918.53211","4334794317.47985","4544057098.21969","5927904565.65458","8131466902.16421","9214418371.67959","7839414028.11084","6650067374.79087","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098184177485.39","1220726832771.94","1300900130575.54","1347592759817.78","1395169967179.7","1458967821391.97","1576830554870.39","1664502450596.94","1784418148197.98","1892888244965.52","2061302857429.04","2167455497260.34","2276625638602.98","2366311996488.12","2621227735189.47","2816749584907.76","3057698392583.52","3332248930402.03","3511606276498.47","3611953471728.38","3851433125974.44","3926755688944.73","4074918139814.09","4111815968122.23","4089814287438.79","3932666280343.85","4035068133223.33","4279479870108.65","4547957278873.26","4613623727169.95","4743601740096.95","5138729812819.34","5758221193275.26","6164110535517","",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240850948.062594","264969040.308034","271690171.239437","288526768.426335","309281843.114183","335432969.736302","341891343.201235","345698515.335064","357598173.085705","371008615.713471","393656187.285119","408527647.921821","433251960.8343","442034588.100012","444988349.958073","455922516.357653","459804171.508389","460623479.116589","492329345.716407","469957700.516985","479590433.904377","522298516.272623","536917967.348137","548206657.839838","568856647.740973","580530285.124349","624718716.732463","656269929.259917","675919910.251985","685643612.918565","707144889.267285","742114221.11341","776659191.343149","","",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440995522487.22","1519693494486.97","1644216038166.15","1755848661116.47","1900579335395.86","2074071453274.02","2255398977217.94","2379487745047.61","2538799661466.99","2771408557055.62","2949913871994.3","3149555488980.78","3317946019395.04","3628258702099.89","4008484226720.63","4450901804707.6","4938982690775.38","5437506456812.28","5723378650304.11","6165186164678.87","6706254686812.19","7191827495174.07","7892844168158.8","8341345305768.35","8774950672916.82","9280639464788.86","10005439594214.6","10710168139102.7","11785669255803.7","12640464749866.3","12584413827357.9","14474498265813.9","16498703727439.4","18278949941870.1","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924169882463.672","960811730344.326","980381379181.405","998240648574.646","1030099144319.31","1088656551327.98","1166129362438.33","1238349245229.73","1284741130582.34","1334106731373.18","1413298502204.66","1507132525527.24","1624587068327.69","1726554878453.19","1889711512590.02","2066887902449.98","2260522618173.49","2464898148676.84","2644967278873.5","2740387693732.01","2936746726892.06","3129197361473.97","3214400393658.29","3437163112208.39","3695095856248.65","3792850687679.5","3929617413589.17","4161362705849.91","4297865543599.64","4593795683209.84","4628656250141.2","5069983159510.1","5635628259117.93","6004920044954.25","",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8612212472.92261","9180573278.91068","10337494265.7852","10511717212.6213","11119141564.8932","11784787155.6345","12856714603.0574","14062292626.005","15375674027.0486","16844585171.1632","18414986312.3426","19614552540.421","21500303544.26","25090943424.5092","27814044185.1975","30467245569.5998","35555034980.4193","38254469951.9813","40314012461.965","38781259246.9629","40557013589.567","41271904854.1059","42863878676.3648","42780100591.4677","43413382882.2898","40532805871.6444","38381867671.4382","38982331199.2865","40092211589.643","40493712653.512","36393093026.3616","42156628469.72","45831586750.7867","48120673382.88","",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31464019084.2376","33798146189.0268","37266668914.5699","38985429953.6954","41083421170.3881","42931216042.2753","46841251005.3282","50241559386.1612","53236655268.7091","57258903704.0983","61313898053.9881","65074550333.5393","66959827913.4219","71492709892.2206","77993230438.0056","83243203694.879","90310265367.7268","98980554528.2449","105163019448.194","109031969302.258","113635873877.083","113606614096.659","116862242696.596","118895810770.27","123418430878.512","122945411435.233","126742366551.332","131519908969.82","139320230402.965","148376650136.515","142707604074.227","149105829130.527","164006560298.143","169974688386.18","",
